listing_id,maximum,minimum,average
14186170,$200.00,$180.00,185.345345345345
14191723,$195.00,$195.00,195.0
14196983,$99.00,$100.00,97.5837988826816
14203428,$85.00,$129.00,98.0909090909091
14204600,$987.00,"$1,079.00",367.674772036474
14215317,$245.00,"$1,500.00",241.329479768786
14217967,$200.00,$200.00,200.0
14218904,,,
14219033,$65.00,$58.00,59.0709677419355
14220964,$99.00,$72.00,80.0330578512397
14221294,,,
14222649,$93.00,$93.00,93.0
14231514,$60.00,$29.00,29.4246575342466
14231732,$110.00,$110.00,110.0
14235257,$75.00,$62.00,71.2958904109589
14236787,$295.00,$295.00,295.0
14237196,$300.00,$141.00,144.587692307692
14239909,$496.00,$255.00,283.133757961783
14242888,$65.00,$50.00,54.4459833795014
14246616,,,
14246956,$400.00,$215.00,222.011834319527
14250499,,,
14251275,$450.00,$209.00,234.266862170088
14251839,$99.00,$150.00,85.946587537092
14252020,,,
14253149,$99.00,$125.00,85.5014836795252
14254537,$225.00,$225.00,225.0
14255219,$51.00,$45.00,45.3670886075949
14260905,$175.00,$175.00,175.0
14262627,$87.00,$87.00,87.0
14272646,$40.00,$40.00,40.0
14274311,$500.00,$140.00,164.8
14282764,$165.00,$149.00,152.478260869565
14291722,"$1,250.00","$1,250.00",1.0
14292385,$100.00,$100.00,100.0
14296152,$55.00,$55.00,55.0
14300751,$55.00,$22.00,31.1049382716049
14300921,$41.00,$29.00,38.6951219512195
14303090,$140.00,$140.00,140.0
14303099,$350.00,$250.00,337.619808306709
14303761,$55.00,$43.00,51.1534246575342
14304682,$119.00,$119.00,119.0
14308511,$72.00,$50.00,66.8866279069767
14322091,$90.00,$107.00,92.0769230769231
14322546,$132.00,$113.00,113.488372093023
14335003,,,
14335782,$60.00,$60.00,60.0
14336348,$95.00,$95.00,95.0
14339562,$80.00,$80.00,80.0
14340601,$159.00,$149.00,149.25641025641
14344516,$149.00,$149.00,149.0
14351036,$85.00,$80.00,81.0185185185185
14360470,$70.00,$70.00,70.0
14361322,$40.00,$40.00,40.0
14365669,$500.00,$500.00,500.0
14367134,,,
14368660,$99.00,$90.00,96.116991643454
14369574,$150.00,$100.00,110.355987055016
14372667,$240.00,$240.00,240.0
14374965,$217.00,$194.00,201.162790697674
14386825,$77.00,$74.00,74.0173913043478
14387692,$230.00,$230.00,230.0
14388025,$92.00,$69.00,81.2380952380952
14389002,$459.00,$329.00,365.935933147632
14397533,$350.00,$300.00,310.619469026549
14398508,$80.00,$80.00,80.0
14400847,$65.00,$65.00,65.0
14402688,$65.00,$55.00,58.4090909090909
14404992,$155.00,$110.00,149.375
14405817,$150.00,$125.00,129.910714285714
14407094,$149.00,$119.00,128.970149253731
14413896,$119.00,$119.00,119.0
14414330,$275.00,$275.00,275.0
14414473,$150.00,$125.00,146.938775510204
14415125,$275.00,$275.00,275.0
14416538,$119.00,$119.00,119.0
14418593,$300.00,$300.00,300.0
14418787,$65.00,$65.00,65.0
14419482,$892.00,$119.00,390.319444444444
14419982,$892.00,$119.00,388.485714285714
14420163,$892.00,$119.00,388.233983286908
14420354,$892.00,$119.00,390.71104815864
14420920,$760.00,"$1,020.00",444.090643274854
14421304,$803.00,$119.00,357.331506849315
14421403,$803.00,$119.00,357.980821917808
14421692,$803.00,$119.00,357.980821917808
14421841,$803.00,$119.00,357.151933701657
14421910,$803.00,$119.00,358.465564738292
14422439,$892.00,$119.00,393.47323943662
14422695,$892.00,$119.00,392.046376811594
14423004,$892.00,$119.00,392.918604651163
14423483,$803.00,$119.00,358.072829131653
14424224,$200.00,$200.00,200.0
14426124,$96.00,$90.00,90.5098039215686
14426586,$200.00,$200.00,200.0
14426987,$155.00,$125.00,130.971223021583
14428514,$100.00,$100.00,100.0
14428517,$69.00,$69.00,69.0
14428745,$120.00,$120.00,120.0
14429876,$65.00,$60.00,60.0701754385965
14442333,$85.00,$85.00,85.0
14442491,$255.00,$255.00,255.0
14443295,,,
14444280,$115.00,$115.00,115.0
14454943,$90.00,$90.00,90.0
14460344,,,
14461498,$125.00,$125.00,125.0
14461747,$165.00,$165.00,165.0
14461998,$166.00,$166.00,166.0
14463855,$999.00,$168.00,568.807692307692
14467554,$275.00,$275.00,275.0
14468407,$90.00,$90.00,90.0
14468656,$125.00,$125.00,125.0
14469677,$77.00,$77.00,77.0
14469894,$300.00,$200.00,239.453125
14472678,,,
14472812,,,
14473036,,,
14473053,,,
14473323,$549.00,$239.00,286.017543859649
14473564,,,
14473911,$549.00,$259.00,308.561403508772
14474114,$80.00,$80.00,80.0
14474750,$155.00,$155.00,155.0
14481328,$232.00,$231.00,231.972527472527
14483758,$983.00,"$1,047.00",303.30981595092
14484865,$110.00,$110.00,110.0
14485048,$299.00,$299.00,299.0
14486237,$325.00,$225.00,273.214285714286
14486599,$99.00,$129.00,100.123919308357
14487262,$199.00,$199.00,199.0
14487346,$90.00,$80.00,82.8739002932551
14489201,$189.00,$165.00,165.262626262626
14500012,$75.00,$60.00,63.5294117647059
14501620,$259.00,$259.00,259.0
14501824,$141.00,$130.00,136.212927756654
14503389,$85.00,$85.00,85.0
14504422,$65.00,$62.00,64.7818181818182
14504583,$65.00,$57.00,64.5470588235294
14506396,,,
14510982,$300.00,$200.00,227.777777777778
14519844,$499.00,$249.00,267.406685236769
14522631,$199.00,$129.00,171.007575757576
14522917,$149.00,$125.00,135.175675675676
14532696,$95.00,$105.00,97.9411764705882
14533011,$90.00,$100.00,92.9411764705882
14533117,$50.00,$45.00,48.7636363636364
14533848,$125.00,$125.00,125.0
14536322,$85.00,$85.00,85.0
14537320,$210.00,$210.00,210.0
14538087,$940.00,"$1,026.00",336.932748538012
14539326,$125.00,$100.00,107.122093023256
14550228,$113.00,$113.00,113.0
14552102,$291.00,$234.00,276.828571428571
14552489,$97.00,$104.00,95.6707317073171
14553171,$207.00,$160.00,189.229885057471
14553190,$228.00,$228.00,228.0
14553530,$175.00,$175.00,175.0
14564883,$129.00,$119.00,126.632398753894
14565726,,,
14566386,$160.00,$160.00,160.0
14566657,$350.00,$140.00,185.288753799392
14572086,$150.00,$148.00,149.535816618911
14572100,$180.00,$130.00,175.0
14572511,$222.00,$160.00,212.5
14572515,,,
14573486,$240.00,$240.00,240.0
14573919,$240.00,$200.00,211.919770773639
14573969,$72.00,$71.00,71.0277777777778
14574734,$250.00,$150.00,171.493506493506
14574800,$75.00,$59.00,70.6555555555556
14576706,$75.00,$75.00,75.0
14584547,$295.00,$295.00,295.0
14585486,$155.00,$115.00,123.275
14586440,$981.00,"$1,106.00",337.469135802469
14589341,$350.00,$142.00,304.017857142857
14589471,$325.00,$199.00,284.836734693878
14589695,$425.00,$425.00,425.0
14591406,$300.00,$300.00,300.0
14591627,$95.00,$109.00,115.0
14592547,,,
14592644,$210.00,$150.00,197.408759124088
14593751,$55.00,$55.00,55.0
14594810,$249.00,$249.00,249.0
14595735,$130.00,$110.00,127.142857142857
14595823,$89.00,$89.00,89.0
14600925,$36.00,$36.00,36.0
14602997,$88.00,$64.00,75.900826446281
14603013,$275.00,$170.00,200.379310344828
14603878,$59.00,$59.00,59.0
14604429,$60.00,$60.00,60.0
14608495,$90.00,$80.00,84.929012345679
14608502,$160.00,$160.00,160.0
14610297,$155.00,$155.00,155.0
14614422,$165.00,$165.00,165.0
14624254,$274.00,$250.00,256.1
14624367,$326.00,$326.00,326.0
14632658,$160.00,$160.00,160.0
14632821,$60.00,$60.00,60.0
14636981,$80.00,$80.00,80.0
14646704,$99.00,$100.00,98.9555555555555
14647962,$185.00,$185.00,185.0
14647971,$200.00,$200.00,200.0
14650655,$129.00,$107.00,123.388429752066
14651378,,,
14653823,$180.00,$160.00,160.160642570281
14655187,$59.00,$59.00,59.0
14660635,$250.00,$250.00,250.0
14660851,$100.00,$100.00,100.0
14662927,$95.00,$100.00,82.8787878787879
14663743,$319.00,$179.00,244.848101265823
14663819,$48.00,$48.00,48.0
14664852,$45.00,$45.00,45.0
14668008,,,
14668441,,,
14670143,$218.00,$199.00,202.5625
14670311,$50.00,$50.00,50.0
14671948,,,
14672735,$65.00,$65.00,65.0
14673441,,,
14677678,$250.00,$250.00,250.0
14679817,$142.00,$139.00,139.017647058824
14680277,$249.00,$179.00,190.794701986755
14682145,$25.00,$25.00,25.0
14682588,$450.00,$225.00,246.206896551724
14682931,$80.00,$60.00,68.3352272727273
14683493,$99.00,$100.00,111.022508038585
14685769,$50.00,$50.00,50.0
14685903,$349.00,$299.00,348.583333333333
14686119,$37.00,$30.00,33.8088235294118
14689681,$215.00,$124.00,137.945454545455
14690527,$150.00,$150.00,150.0
14691657,$48.00,$48.00,48.0
14692682,$57.00,$55.00,55.2307692307692
14693220,$175.00,$175.00,175.0
14698794,$99.00,$199.00,100.123595505618
14700046,$153.00,$135.00,140.498392282958
14707780,$97.00,$97.00,97.0
14709217,$149.00,$149.00,149.0
14710769,$60.00,$60.00,60.0
14711125,$259.00,$180.00,205.962962962963
14711359,$135.00,$135.00,135.0
14713259,$150.00,$115.00,127.5
14713980,$185.00,$185.00,185.0
14714374,$130.00,$105.00,120.434782608696
14719754,$50.00,$50.00,50.0
14722711,,,
14723758,$180.00,$116.00,151.130434782609
14731382,$439.00,$249.00,338.263803680982
14740708,$49.00,$49.00,49.0
14742564,$75.00,$75.00,75.0
14742722,$150.00,$125.00,142.598684210526
14743129,$68.00,$68.00,68.0
14744740,$959.00,$459.00,576.558139534884
14745087,$629.00,$189.00,281.608695652174
14747561,$40.00,$40.00,40.0
14754108,$75.00,$75.00,75.0
14754902,$209.00,$209.00,209.0
14756029,$99.00,$100.00,96.8461538461538
14756184,$91.00,$77.00,87.9188405797101
14756269,$236.00,$156.00,201.107142857143
14758045,"$1,235.00","$1,235.00",1.0
14759485,$349.00,$249.00,300.295597484277
14760011,$152.00,$112.00,123.428571428571
14760739,$99.00,$110.00,92.2700296735905
14760955,$965.00,"$1,044.00",353.748502994012
14760973,$99.00,$110.00,76.300283286119
14767573,$75.00,$75.00,75.0
14769652,$160.00,$160.00,160.0
14770708,$99.00,$79.00,84.7142857142857
14770892,$275.00,$275.00,275.0
14773223,$75.00,$65.00,66.7903225806452
14773792,$47.00,$42.00,46.8523676880223
14774426,$80.00,$80.00,80.0
14774811,$650.00,$250.00,296.081395348837
14774868,,,
14778561,$70.00,$70.00,70.0
14780153,$99.00,$79.00,84.7714285714286
14780436,$225.00,$225.00,225.0
14798497,$259.00,$259.00,259.0
14798673,"$1,345.00","$1,345.00",1.0
14799678,$232.00,$232.00,232.0
14808548,$89.00,$82.00,86.3333333333333
14809866,,,
14813006,$630.00,$190.00,584.06528189911
14817983,$119.00,$119.00,119.0
14818575,$185.00,$135.00,155.0
14819274,$200.00,$185.00,196.970588235294
14819717,$242.00,$220.00,232.920972644377
14820482,$375.00,$375.00,375.0
14821064,$311.00,$200.00,305.157407407407
14821911,$225.00,$225.00,225.0
14822087,$46.00,$33.00,42.014164305949
14822424,$257.00,$181.00,235.841379310345
14823430,$75.00,$70.00,72.5159420289855
14823724,$225.00,$180.00,212.727272727273
14824568,$141.00,$128.00,128.687150837989
14824684,$193.00,$155.00,166.907284768212
14825159,$138.00,$105.00,117.183333333333
14826101,$100.00,$100.00,100.0
14834257,$33.00,$33.00,33.0
14834305,$55.00,$55.00,55.0
14842237,$248.00,$225.00,241.22380952381
14843050,$139.00,$125.00,125.176470588235
14843783,$199.00,$199.00,199.0
14844149,$98.00,$98.00,98.0
14844274,$150.00,$150.00,150.0
14848154,$88.00,$109.00,88.0805555555555
14849141,$75.00,$59.00,70.6675900277008
14852179,$97.00,$100.00,95.7391304347826
14852273,,,
14854164,$90.00,$65.00,89.9137931034483
14854671,$99.00,$100.00,99.7080536912752
14855404,$59.00,$20.00,44.1739130434783
14855656,$230.00,$220.00,220.256484149856
14857569,$99.00,$74.00,79.6818181818182
14857923,$272.00,$250.00,259.031976744186
14858003,$275.00,$275.00,275.0
14858782,$56.00,$50.00,50.3705882352941
14864858,$195.00,$195.00,195.0
14866400,$71.00,$59.00,68.4623655913979
14867747,$20.00,$20.00,20.0
14868087,$99.00,$100.00,101.811320754717
14868157,$82.00,$55.00,74.9357541899441
14870532,$83.00,$79.00,79.0337837837838
14870557,$399.00,$399.00,399.0
14871445,$80.00,$75.00,75.1204481792717
14872018,$95.00,$89.00,89.5363636363636
14873017,$234.00,$170.00,187.577464788732
14873100,$75.00,$75.00,75.0
14873137,$400.00,$109.00,201.109243697479
14874204,$75.00,$69.00,70.7
14878512,$99.00,$101.00,110.710526315789
14881840,$179.00,$179.00,179.0
14884243,$60.00,$60.00,60.0
14885592,$499.00,$169.00,264.562962962963
14885796,$90.00,$110.00,95.6441717791411
14885917,$65.00,$50.00,56.8392857142857
14887382,$249.00,$249.00,249.0
14897219,$425.00,$245.00,424.011461318052
14897997,$359.00,$249.00,309.0
14898146,$205.00,$138.00,180.255474452555
14898198,$98.00,$80.00,91.3837535014006
14900236,$80.00,$80.00,80.0
14902894,$145.00,$115.00,132.769886363636
14907062,$207.00,$146.00,189.405099150142
14908177,$435.00,$150.00,219.206153846154
14909417,$333.00,$247.00,314.971264367816
14912536,$303.00,$200.00,248.397590361446
14916248,$90.00,$100.00,127.074285714286
14917151,$170.00,$170.00,170.0
14917833,$250.00,$250.00,250.0
14918032,$359.00,$359.00,359.0
14918194,$100.00,$100.00,100.0
14918425,$160.00,$160.00,160.0
14918869,$63.00,$60.00,60.8547945205479
14924831,$180.00,$132.00,169.515151515152
14928000,$55.00,$55.00,55.0
14928333,$91.00,$104.00,105.380530973451
14933380,$49.00,$49.00,49.0
14933461,$182.00,$165.00,165.113333333333
